payment_value,payment_installments,price,freight_value,item_count,delivery_delay_days,review_score,product_category_name_english,high_risk
222.7,1.0,189.9,32.8,1.0,-22.0,5.0,furniture_decor,0
94.3,1.0,79.99,14.31,1.0,-5.0,5.0,bed_bath_table,0
79.2,1.0,65.0,14.2,1.0,-12.0,4.0,perfumery,0
95.58,1.0,75.0,20.58,1.0,-52.0,1.0,computers_accessories,1
128.55,1.0,109.9,18.65,1.0,-10.0,5.0,sports_leisure,0
148.76,6.0,68.9,79.86,1.0,-19.0,3.0,sports_leisure,0
138.48,8.0,119.8,18.68,2.0,-3.0,4.0,electronics,0
41.1,4.0,26.0,15.1,1.0,-8.0,0.0,furniture_decor,0
72.68,7.0,64.9,7.78,1.0,-13.0,5.0,baby,0
32.13,2.0,16.9,15.23,1.0,-42.0,5.0,pet_shop,0
150.21,1.0,112.0,38.21,1.0,0.0,3.0,construction_tools_construction,0
112.77,2.0,60.0,52.77,1.0,-15.0,5.0,auto,0
180.32,2.0,170.0,10.32,1.0,-8.0,5.0,computers_accessories,0
171.84,4.0,149.99,21.85,1.0,-23.0,1.0,telephony,1
43.78,1.0,27.99,15.79,1.0,-9.0,3.0,telephony,0
87.58,1.0,69.0,18.58,1.0,-20.0,0.0,watches_gifts,0
100.91,3.0,79.9,21.01,1.0,-10.0,4.0,sports_leisure,0
205.26,3.0,185.0,20.26,1.0,-18.0,5.0,sports_leisure,0
82.59,1.0,64.89,17.7,1.0,-16.0,5.0,baby,0
52.92,2.0,29.99,22.93,1.0,-19.0,5.0,computers_accessories,0
188.94,2.0,179.49,9.45,1.0,-17.0,5.0,auto,0
77.66,1.0,59.99,17.67,1.0,-11.0,5.0,cool_stuff,0
33.34,1.0,25.0,8.34,1.0,0.0,1.0,computers_accessories,1
195.92,1.0,179.9,16.02,1.0,-8.0,5.0,health_beauty,0
100.34,5.0,84.99,15.35,1.0,-22.0,5.0,health_beauty,0
73.34,1.0,59.9,13.44,1.0,-13.0,4.0,housewares,0
499.4,1.0,471.84,27.56,2.0,-17.0,5.0,computers_accessories,0
301.3,1.0,292.0,9.3,1.0,5.0,3.0,stationery,0
145.5,5.0,119.98,25.52,2.0,-12.0,1.0,bed_bath_table,1
55.04,2.0,47.65,7.39,1.0,0.0,5.0,health_beauty,0
107.87,6.0,89.99,17.88,1.0,-1.0,1.0,bed_bath_table,1
306.16,4.0,296.5,9.66,1.0,-12.0,4.0,consoles_games,0
2751.24,10.0,2690.0,61.24,1.0,4.0,1.0,garden_tools,1
91.23,9.0,49.9,41.33,1.0,-8.0,5.0,garden_tools,0
102.03,2.0,89.9,12.13,1.0,-9.0,0.0,bed_bath_table,0
154.7,3.0,106.9,47.8,1.0,-9.0,5.0,luggage_accessories,0
355.77,5.0,324.0,31.77,2.0,-10.0,1.0,sports_leisure,1
138.03,2.0,89.69999999999999,48.33,3.0,-12.0,4.0,furniture_decor,0
212.88,8.0,199.98,12.9,1.0,-7.0,1.0,cool_stuff,1
65.71,2.0,56.99,8.72,1.0,-10.0,5.0,perfumery,0
32.7,1.0,19.9,12.8,1.0,-9.0,5.0,electronics,0
99.9,3.0,99.9,0.0,1.0,-29.0,4.0,watches_gifts,0
87.21,4.0,61.5,25.71,1.0,-10.0,5.0,auto,0
109.31,5.0,94.9,14.41,1.0,-15.0,5.0,toys,0
133.35,4.0,99.0,34.35,1.0,-16.0,5.0,toys,0
49.41,1.0,41.3,8.11,1.0,-12.0,5.0,fashion_bags_accessories,0
179.22,8.0,160.0,19.22,1.0,-27.0,3.0,health_beauty,0
141.97,1.0,124.17,17.8,1.0,-19.0,5.0,construction_tools_lights,0
71.14,1.0,56.99,14.15,1.0,-18.0,1.0,perfumery,1
85.52,7.0,72.0,13.52,1.0,-9.0,5.0,bed_bath_table,0
272.8,5.0,229.0,43.8,1.0,-17.0,5.0,furniture_decor,0
67.6,5.0,50.0,17.6,1.0,-24.0,5.0,baby,0
134.66,1.0,98.2,36.46,2.0,-18.0,4.0,small_appliances,0
63.08,3.0,40.0,23.08,1.0,-13.0,5.0,furniture_decor,0
149.85,6.0,132.0,17.85,1.0,-21.0,5.0,health_beauty,0
47.68,3.0,29.9,17.78,1.0,0.0,3.0,auto,0
46.13,1.0,27.9,18.23,1.0,-8.0,4.0,auto,0
326.36,1.0,309.99,16.37,1.0,-2.0,5.0,housewares,0
200.23,5.0,180.0,20.23,1.0,-18.0,4.0,watches_gifts,0
86.67,1.0,73.9,12.77,1.0,-15.0,1.0,sports_leisure,1
374.15,10.0,355.9,18.25,1.0,-15.0,5.0,consoles_games,0
378.83,1.0,359.0,19.83,1.0,-7.0,5.0,cool_stuff,0
134.71,10.0,119.0,15.71,1.0,-11.0,5.0,watches_gifts,0
27.98,2.0,12.88,15.1,1.0,-13.0,5.0,computers_accessories,0
63.98,1.0,49.9,14.08,1.0,-1.0,5.0,furniture_decor,0
44.1,1.0,29.0,15.1,1.0,-20.0,4.0,watches_gifts,0
112.86,2.0,74.78,38.08,2.0,-17.0,1.0,baby,1
64.79,1.0,49.0,15.79,1.0,-16.0,5.0,musical_instruments,0
120.68,2.0,108.9,11.78,1.0,-17.0,5.0,auto,0
92.85,8.0,85.0,7.85,1.0,0.0,1.0,sports_leisure,1
73.25,3.0,54.99,18.26,1.0,33.0,5.0,perfumery,1
86.25,1.0,72.0,14.25,1.0,-6.0,4.0,sports_leisure,0
189.34,10.0,170.0,19.34,1.0,-12.0,5.0,telephony,0
35.45,3.0,27.99,7.46,1.0,-8.0,4.0,telephony,0
208.7,2.0,149.8,58.9,2.0,-34.0,5.0,fashion_shoes,0
66.78,1.0,49.99,16.79,1.0,-10.0,5.0,housewares,0
70.06,1.0,42.99,27.07,1.0,-14.0,5.0,furniture_decor,0
76.76,3.0,59.9,16.86,1.0,15.0,3.0,health_beauty,1
695.99,1.0,550.0,145.99,1.0,16.0,1.0,health_beauty,1
155.14,4.0,119.8,35.34,2.0,-8.0,1.0,garden_tools,1
44.09,1.0,29.99,14.1,1.0,0.0,1.0,fashion_male_clothing,1
1727.67,10.0,1695.0,32.67,1.0,15.0,1.0,sports_leisure,1
69.45,1.0,39.9,29.55,1.0,-27.0,5.0,consoles_games,0
299.75,8.0,279.9,19.85,1.0,-1.0,5.0,bed_bath_table,0
41.86,1.0,30.9,10.96,1.0,-24.0,5.0,toys,0
143.9,3.0,122.99,20.91,1.0,-21.0,5.0,health_beauty,0
31.75,1.0,19.9,11.85,1.0,-13.0,5.0,health_beauty,0
95.24,5.0,59.0,36.24,1.0,-14.0,5.0,cine_photo,0
171.32,6.0,153.0,18.32,1.0,4.0,1.0,bed_bath_table,1
218.0,4.0,168.0,50.019999999999996,6.0,-37.0,3.0,sports_leisure,0
44.42,3.0,29.9,14.52,1.0,-30.0,5.0,0,0
413.53,3.0,380.0,33.53,1.0,-15.0,2.0,furniture_decor,1
106.97,1.0,89.9,17.07,1.0,-17.0,3.0,electronics,0
45.78,1.0,28.0,17.78,1.0,-21.0,4.0,sports_leisure,0
429.64,1.0,299.9,129.74,1.0,-9.0,5.0,office_furniture,0
117.96,2.0,110.32,7.64,1.0,-11.0,5.0,health_beauty,0
58.95,1.0,35.9,23.05,1.0,-24.0,5.0,auto,0
44.09,1.0,29.99,14.1,1.0,-12.0,5.0,consoles_games,0
76.34,2.0,56.97,19.37,1.0,-1.0,4.0,food,0
117.97,1.0,104.9,13.07,1.0,-17.0,5.0,perfumery,0
921.04,1.0,899.99,21.05,1.0,-14.0,3.0,watches_gifts,0
48.99,1.0,39.9,9.09,1.0,-9.0,4.0,computers_accessories,0
35.36,1.0,27.9,7.46,1.0,-4.0,5.0,health_beauty,0
164.06,1.0,149.99,14.07,1.0,-13.0,5.0,toys,0
224.84,8.0,178.0,46.84,2.0,-24.0,2.0,garden_tools,1
95.4,1.0,75.9,19.5,1.0,-11.0,4.0,home_construction,0
144.14,1.0,118.0,26.14,2.0,-16.0,3.0,health_beauty,0
42.42,1.0,27.9,14.52,1.0,-1.0,3.0,computers_accessories,0
209.2,5.0,196.8,12.4,1.0,-10.0,5.0,furniture_decor,0
140.61,2.0,122.5,18.11,1.0,-14.0,5.0,books_general_interest,0
311.81,2.0,279.99,31.82,1.0,-6.0,3.0,housewares,0
110.98,8.0,89.9,21.08,1.0,-26.0,5.0,computers_accessories,0
20.04,1.0,12.65,7.39,1.0,-18.0,5.0,electronics,0
916.02,4.0,895.0,21.02,1.0,-13.0,5.0,small_appliances,0
43.95,1.0,27.9,16.05,1.0,-16.0,5.0,telephony,0
89.02,5.0,69.99,19.03,1.0,9.0,1.0,toys,1
596.27,10.0,559.0,37.27,1.0,-19.0,5.0,auto,0
215.15,5.0,195.9,19.25,1.0,-30.0,4.0,watches_gifts,0
75.08,1.0,59.9,15.18,1.0,-24.0,5.0,baby,0
31.75,1.0,19.9,11.85,1.0,-12.0,5.0,bed_bath_table,0
48.71,1.0,39.99,8.72,1.0,-9.0,4.0,stationery,0
76.17,1.0,59.99,16.18,1.0,-22.0,4.0,sports_leisure,0
193.82,3.0,179.9,13.92,1.0,-4.0,5.0,auto,0
205.07,2.0,189.0,16.07,1.0,4.0,3.0,sports_leisure,0
105.28,1.0,89.9,15.38,1.0,-17.0,3.0,bed_bath_table,0
228.43,1.0,208.0,20.43,1.0,-8.0,5.0,health_beauty,0
36.52,1.0,22.0,14.52,1.0,-13.0,1.0,computers_accessories,1
197.87,8.0,179.9,17.97,1.0,-10.0,2.0,small_appliances,1
196.95,4.0,159.9,37.05,1.0,-14.0,3.0,furniture_decor,0
213.56,8.0,198.0,15.56,1.0,-11.0,4.0,perfumery,0
300.76,1.0,283.02,17.74,1.0,-8.0,4.0,musical_instruments,0
36.35,1.0,24.5,11.85,1.0,-4.0,4.0,consoles_games,0
502.12,8.0,480.65,21.47,1.0,-13.0,4.0,health_beauty,0
339.09,10.0,318.98,20.11,1.0,-21.0,5.0,auto,0
36.69,1.0,19.9,16.79,1.0,-16.0,5.0,electronics,0
192.14,1.0,160.8,31.34,2.0,4.0,5.0,auto,0
198.16,2.0,179.99,18.17,1.0,-9.0,4.0,cool_stuff,0
20.29,1.0,12.9,7.39,1.0,-8.0,5.0,baby,0
1480.73,1.0,1349.0,131.73,1.0,-12.0,1.0,small_appliances,1
210.56,2.0,179.8,30.76,2.0,-13.0,5.0,bed_bath_table,0
345.46,6.0,335.0,10.46,1.0,-13.0,3.0,auto,0
32.94,3.0,25.0,7.94,1.0,-21.0,5.0,toys,0
42.09,3.0,27.99,14.1,1.0,-15.0,4.0,telephony,0
324.32,4.0,299.9,24.42,1.0,-15.0,4.0,0,0
42.69,1.0,25.9,16.79,1.0,-11.0,3.0,electronics,0
63.12,1.0,53.99,9.13,1.0,-7.0,4.0,books_technical,0
34.86,1.0,23.9,10.96,1.0,-13.0,5.0,health_beauty,0
135.41,1.0,109.9,25.51,1.0,-13.0,5.0,furniture_decor,0
140.67,1.0,99.0,41.67,1.0,-17.0,4.0,stationery,0
132.09,3.0,115.52,16.57,1.0,-9.0,5.0,computers_accessories,0
77.38,1.0,41.9,35.48,1.0,-7.0,4.0,pet_shop,0
400.65,6.0,355.79,44.86,1.0,-6.0,4.0,home_construction,0
57.59,1.0,44.9,12.69,1.0,4.0,1.0,housewares,1
101.78,1.0,88.6,13.18,1.0,-1.0,5.0,pet_shop,0
131.05,2.0,119.6,11.45,1.0,-21.0,4.0,office_furniture,0
783.12,1.0,677.9399999999999,105.18,6.0,-5.0,4.0,office_furniture,0
51.2,1.0,39.9,11.3,1.0,-1.0,5.0,bed_bath_table,0
139.59,2.0,117.3,22.29,1.0,-11.0,5.0,auto,0
47.1,1.0,32.0,15.1,1.0,-22.0,5.0,fashion_bags_accessories,0
31.99,1.0,24.6,7.39,1.0,-7.0,4.0,garden_tools,0
92.57,2.0,79.0,13.57,1.0,-19.0,5.0,bed_bath_table,0
81.21,3.0,65.99,15.22,1.0,13.0,0.0,cool_stuff,1
148.68,1.0,133.0,15.68,1.0,-31.0,1.0,fashion_bags_accessories,1
88.37,2.0,79.0,9.37,1.0,-15.0,5.0,watches_gifts,0
93.12,1.0,79.9,13.22,1.0,-7.0,5.0,food,0
76.18,1.0,33.8,42.38,1.0,0.0,1.0,sports_leisure,1
135.52,13.0,116.99,18.53,1.0,-25.0,1.0,office_furniture,1
71.27,1.0,49.0,22.27,1.0,-1.0,5.0,baby,0
62.08,4.0,49.39,12.69,1.0,-10.0,5.0,health_beauty,0
297.2,1.0,243.37,53.83,1.0,-2.0,5.0,perfumery,0
307.0,1.0,249.0,58.0,1.0,-4.0,5.0,furniture_decor,0
145.58,2.0,119.9,25.68,1.0,-30.0,5.0,sports_leisure,0
137.74,1.0,119.98,17.76,2.0,7.0,4.0,health_beauty,0
335.48,3.0,289.0,46.48,1.0,2.0,4.0,housewares,0
132.57,1.0,117.0,15.57,1.0,3.0,5.0,sports_leisure,0
53.82,3.0,35.9,17.92,1.0,-14.0,5.0,luggage_accessories,0
163.32,6.0,124.9,38.42,1.0,7.0,1.0,furniture_decor,1
96.17,8.0,75.0,21.17,1.0,-11.0,5.0,furniture_decor,0
56.78,1.0,49.0,7.78,1.0,-6.0,5.0,fashion_bags_accessories,0
154.73,3.0,139.0,15.73,1.0,-6.0,5.0,auto,0
44.09,1.0,29.99,14.1,1.0,-17.0,5.0,furniture_decor,0
183.89,1.0,159.9,23.99,1.0,-13.0,4.0,bed_bath_table,0
96.62,1.0,85.0,11.62,1.0,-6.0,5.0,computers_accessories,0
147.64,1.0,129.99,17.65,1.0,-7.0,3.0,cool_stuff,0
130.27,2.0,110.32,19.95,1.0,-34.0,5.0,health_beauty,0
147.28,3.0,119.9,27.38,1.0,20.0,1.0,health_beauty,1
46.16,1.0,34.9,11.26,1.0,7.0,3.0,health_beauty,0
22.38,1.0,14.6,7.78,1.0,-9.0,5.0,electronics,0
107.78,2.0,89.9,17.88,1.0,-7.0,5.0,bed_bath_table,0
696.15,1.0,625.0,71.15,5.0,-16.0,1.0,fixed_telephony,1
236.41,6.0,219.99,16.42,1.0,-18.0,4.0,toys,0
119.89,1.0,74.9,44.99,1.0,-14.0,5.0,kitchen_dining_laundry_garden_furniture,0
587.94,1.0,519.8,68.14,2.0,-7.0,4.0,office_furniture,0
90.28,1.0,75.0,15.28,1.0,-20.0,5.0,telephony,0
139.41,1.0,127.5,11.91,1.0,-13.0,5.0,bed_bath_table,0
360.4,1.0,225.0,135.39999999999998,5.0,7.0,1.0,furniture_decor,1
147.59,3.0,119.9,27.69,1.0,-28.0,5.0,housewares,0
126.33,1.0,109.8,16.53,1.0,-11.0,3.0,auto,0
87.44,4.0,73.9,13.54,1.0,-9.0,5.0,health_beauty,0
665.87,8.0,599.0,66.87,1.0,-15.0,5.0,home_confort,0
36.69,1.0,19.9,16.79,1.0,-26.0,5.0,health_beauty,0
27.29,1.0,19.9,7.39,1.0,-12.0,3.0,perfumery,0
18.76,1.0,7.8,10.96,1.0,-9.0,4.0,furniture_decor,0
220.04,10.0,205.0,15.04,1.0,-8.0,5.0,bed_bath_table,0
76.08,7.0,59.9,16.18,1.0,-11.0,3.0,furniture_decor,0
133.28,10.0,120.0,13.28,1.0,-11.0,3.0,construction_tools_lights,0
62.74,1.0,45.95,16.79,1.0,-13.0,5.0,bed_bath_table,0
455.29,2.0,419.0,36.29,1.0,-8.0,4.0,computers_accessories,0
619.9,7.0,599.0,20.9,1.0,0.0,1.0,watches_gifts,1
86.02,2.0,55.8,30.22,2.0,-13.0,5.0,housewares,0
243.36,8.0,189.9,53.46,1.0,-14.0,5.0,luggage_accessories,0
97.68,1.0,0.0,0.0,0.0,0.0,3.0,0,1
22.78,2.0,13.9,8.88,1.0,-28.0,5.0,furniture_living_room,0
220.02,1.0,179.7,40.32,3.0,-21.0,3.0,garden_tools,0
133.25,10.0,109.9,23.35,1.0,-20.0,5.0,toys,0
55.96,1.0,43.0,12.96,1.0,-4.0,5.0,sports_leisure,0
48.6,1.0,33.5,15.1,1.0,-20.0,1.0,watches_gifts,1
70.12,1.0,54.99,15.13,1.0,-20.0,5.0,toys,0
64.09,1.0,49.99,14.1,1.0,-18.0,5.0,computers_accessories,0
165.71,5.0,149.9,15.81,1.0,-15.0,5.0,toys,0
162.04,1.0,149.9,12.14,1.0,-15.0,5.0,bed_bath_table,0
46.69,1.0,29.9,16.79,1.0,-4.0,5.0,auto,0
147.81,3.0,112.94,34.87,1.0,-11.0,4.0,office_furniture,0
59.1,3.0,45.0,14.1,1.0,-14.0,5.0,telephony,0
307.68,1.0,293.5,14.18,1.0,-24.0,4.0,computers_accessories,0
53.37,1.0,44.9,8.47,1.0,-1.0,3.0,bed_bath_table,0
162.04,1.0,149.9,12.14,1.0,-21.0,5.0,bed_bath_table,0
73.34,3.0,59.9,13.44,1.0,-20.0,3.0,health_beauty,0
227.38,8.0,199.9,27.48,1.0,-27.0,3.0,bed_bath_table,0
129.46,2.0,107.9,21.56,1.0,-15.0,5.0,sports_leisure,0
158.97,3.0,79.82,79.15,5.0,-14.0,1.0,computers_accessories,1
96.9,3.0,79.9,17.0,1.0,-16.0,4.0,computers_accessories,0
172.81,1.0,96.95,75.86,2.0,-10.0,1.0,garden_tools,1
122.37,1.0,109.9,12.47,1.0,-15.0,5.0,sports_leisure,0
34.86,3.0,23.9,10.96,1.0,-14.0,5.0,housewares,0
54.0,2.0,39.9,14.1,1.0,-9.0,5.0,baby,0
42.68,2.0,29.99,12.69,1.0,-9.0,3.0,bed_bath_table,0
722.05,1.0,699.9,22.15,1.0,-3.0,5.0,toys,0
96.01,4.0,69.9,26.11,1.0,0.0,1.0,furniture_decor,1
108.77,1.0,89.18,19.59,1.0,-13.0,4.0,housewares,0
75.68,3.0,56.1,19.58,1.0,-11.0,5.0,bed_bath_table,0
36.09,3.0,21.99,14.1,1.0,-9.0,5.0,telephony,0
38.16,3.0,22.9,15.26,1.0,-16.0,5.0,housewares,0
104.37,5.0,89.0,15.37,1.0,-14.0,5.0,watches_gifts,0
54.09,1.0,38.99,15.1,1.0,-16.0,4.0,health_beauty,0
71.64,1.0,55.0,16.64,1.0,-4.0,5.0,industry_commerce_and_business,0
92.57,1.0,79.0,13.57,1.0,-14.0,5.0,stationery,0
48.08,1.0,35.0,13.08,1.0,-6.0,3.0,cool_stuff,0
26.79,1.0,14.0,12.79,1.0,-23.0,4.0,telephony,0
60.13,1.0,46.9,13.23,1.0,-14.0,5.0,cool_stuff,0
295.0,10.0,229.9,65.1,1.0,-1.0,4.0,sports_leisure,0
122.42,10.0,109.0,13.42,1.0,-13.0,5.0,construction_tools_safety,0
173.53,10.0,149.9,23.63,1.0,15.0,1.0,bed_bath_table,1
235.83,1.0,219.0,16.83,1.0,-7.0,5.0,home_confort,0
53.0,1.0,37.9,15.1,1.0,-20.0,5.0,auto,0
83.41,2.0,69.9,13.51,1.0,-12.0,5.0,bed_bath_table,0
88.49,4.0,69.9,18.59,1.0,-14.0,1.0,sports_leisure,1
226.14,10.0,173.92,52.22,2.0,-2.0,5.0,office_furniture,0
79.24,1.0,69.9,9.34,1.0,-15.0,5.0,toys,0
72.14,1.0,56.99,15.15,1.0,-9.0,1.0,perfumery,1
65.71,2.0,53.0,12.71,1.0,-16.0,5.0,bed_bath_table,0
73.68,7.0,59.9,13.78,1.0,-7.0,5.0,bed_bath_table,0
98.69,1.0,89.9,8.79,1.0,-5.0,1.0,computers_accessories,1
76.63,6.0,64.9,11.73,1.0,-18.0,5.0,furniture_decor,0
37.86,1.0,26.9,10.96,1.0,-18.0,5.0,health_beauty,0
163.13,1.0,148.0,15.13,1.0,-14.0,5.0,sports_leisure,0
107.78,4.0,89.9,17.88,1.0,-15.0,5.0,bed_bath_table,0
36.77,1.0,18.99,17.78,1.0,-17.0,4.0,food,0
69.9,1.0,69.9,0.0,1.0,-4.0,5.0,furniture_decor,0
126.11,4.0,109.9,16.21,1.0,13.0,1.0,health_beauty,1
78.09,1.0,61.9,16.19,1.0,-12.0,3.0,computers_accessories,0
36.77,1.0,18.99,17.78,1.0,-20.0,2.0,telephony,1
179.22,2.0,160.0,19.22,1.0,-21.0,5.0,health_beauty,0
278.06,10.0,243.0,35.06,1.0,-4.0,1.0,electronics,1
37.54,1.0,19.3,18.24,1.0,-3.0,5.0,food,0
163.52,1.0,145.0,18.52,2.0,-7.0,5.0,sports_leisure,0
48.95,1.0,37.99,10.96,1.0,-11.0,4.0,telephony,0
33.22,1.0,17.8,15.42,2.0,-8.0,4.0,books_general_interest,0
163.5,10.0,90.0,73.5,2.0,-10.0,5.0,sports_leisure,0
110.42,5.0,96.0,14.42,1.0,-3.0,5.0,perfumery,0
118.23,2.0,94.99,23.24,1.0,0.0,5.0,baby,0
64.39,6.0,51.9,12.49,1.0,-14.0,5.0,telephony,0
38.72,1.0,30.0,8.72,1.0,-12.0,5.0,auto,0
55.63,1.0,38.0,17.63,1.0,47.0,1.0,stationery,1
223.97,2.0,199.99,23.98,1.0,-9.0,5.0,musical_instruments,0
479.7,1.0,414.0,65.69999999999999,3.0,-15.0,4.0,bed_bath_table,0
110.0,5.0,110.0,0.0,1.0,-13.0,4.0,watches_gifts,0
63.37,1.0,49.9,13.47,1.0,-11.0,5.0,bed_bath_table,0
54.0,1.0,39.9,14.1,1.0,-9.0,5.0,consoles_games,0
343.5,1.0,329.99,13.51,1.0,-1.0,4.0,health_beauty,0
314.21,3.0,299.0,15.21,1.0,-12.0,5.0,sports_leisure,0
100.34,8.0,85.0,15.34,1.0,-13.0,5.0,bed_bath_table,0
42.1,1.0,28.0,14.1,1.0,15.0,1.0,garden_tools,1
124.12,2.0,77.2,46.92,4.0,-6.0,5.0,drinks,0
116.13,1.0,94.98,21.15,1.0,-2.0,4.0,garden_tools,0
224.77,3.0,149.99,74.78,1.0,-16.0,4.0,office_furniture,0
262.86,10.0,230.0,32.86,2.0,1.0,1.0,bed_bath_table,1
136.4,6.0,117.7,18.7,1.0,-17.0,5.0,perfumery,0
347.31,1.0,329.9,17.41,1.0,-13.0,5.0,watches_gifts,0
137.6,1.0,122.99,14.61,1.0,-16.0,5.0,0,0
70.6,1.0,51.0,19.6,1.0,-11.0,5.0,electronics,0
89.11,1.0,59.9,29.21,1.0,-9.0,4.0,auto,0
21.43,2.0,13.65,7.78,1.0,-14.0,4.0,electronics,0
176.78,3.0,159.9,16.88,1.0,-13.0,3.0,health_beauty,0
111.92,5.0,89.88999999999999,22.03,2.0,-15.0,3.0,toys,0
154.38,1.0,120.0,34.38,1.0,-13.0,3.0,housewares,0
112.92,1.0,95.0,17.92,1.0,-10.0,5.0,sports_leisure,0
828.08,10.0,799.9,28.18,1.0,-14.0,5.0,toys,0
259.98,3.0,217.55,42.43,2.0,-26.0,5.0,health_beauty,0
264.07,5.0,247.88,16.19,1.0,-8.0,5.0,musical_instruments,0
87.55,1.0,74.9,12.65,1.0,-19.0,5.0,computers_accessories,0
339.86,6.0,328.9,10.96,1.0,-11.0,5.0,garden_tools,0
132.46,1.0,0.0,0.0,0.0,0.0,1.0,0,1
106.16,5.0,89.9,16.26,1.0,-3.0,5.0,bed_bath_table,0
136.04,2.0,119.99,16.05,1.0,-20.0,4.0,cool_stuff,0
98.82,1.0,82.0,16.82,1.0,-12.0,5.0,toys,0
119.24,3.0,104.0,15.24,2.0,-2.0,5.0,watches_gifts,0
192.03,3.0,150.0,42.03,1.0,-13.0,5.0,furniture_decor,0
442.52,1.0,318.0,124.52,2.0,-14.0,4.0,construction_tools_lights,0
36.75,2.0,24.9,11.85,1.0,-10.0,3.0,bed_bath_table,0
29.24,1.0,19.9,9.34,1.0,-8.0,4.0,housewares,0
438.48,6.0,399.0,39.48,1.0,-28.0,5.0,health_beauty,0
147.16,9.0,130.0,17.16,1.0,-10.0,5.0,baby,0
124.5,1.0,110.0,14.5,1.0,-21.0,5.0,baby,0
315.24,10.0,294.9,20.34,1.0,-47.0,1.0,auto,1
49.84,4.0,39.9,9.94,1.0,-8.0,5.0,0,0
56.5,1.0,29.99,26.51,1.0,-25.0,3.0,furniture_decor,0
1008.3,10.0,970.0,38.3,2.0,29.0,1.0,cool_stuff,1
125.52,4.0,110.0,15.52,1.0,-21.0,5.0,bed_bath_table,0
132.4,2.0,99.9,32.5,1.0,-12.0,5.0,furniture_decor,0
40.0,1.0,24.9,15.1,1.0,-8.0,4.0,bed_bath_table,0
186.76,2.0,159.78,26.97,6.0,-27.0,4.0,health_beauty,0
133.06,1.0,115.0,18.06,1.0,-5.0,4.0,sports_leisure,0
195.17,10.0,169.9,25.27,1.0,-22.0,4.0,housewares,0
73.49,1.0,49.99,23.5,1.0,-12.0,4.0,stationery,0
153.2,5.0,135.0,18.2,1.0,-6.0,5.0,bed_bath_table,0
75.71,1.0,59.99,15.72,1.0,9.0,1.0,market_place,1
48.79,1.0,25.89,22.9,1.0,-6.0,5.0,stationery,0
133.89,1.0,94.95,38.94,1.0,-10.0,5.0,baby,0
651.84,8.0,636.0,15.84,1.0,-17.0,3.0,health_beauty,0
72.25,7.0,53.99,18.26,1.0,-20.0,4.0,perfumery,0
62.83,1.0,39.9,22.93,1.0,0.0,1.0,furniture_decor,1
36.0,1.0,21.9,14.1,1.0,-7.0,4.0,electronics,0
124.69,1.0,89.9,34.79,1.0,-6.0,5.0,luggage_accessories,0
91.19,1.0,72.0,19.19,1.0,-14.0,5.0,sports_leisure,0
148.18,10.0,97.0,51.18,1.0,-16.0,5.0,fashion_bags_accessories,0
82.32,1.0,63.99,18.33,1.0,6.0,2.0,pet_shop,1
125.16,2.0,110.99,14.17,1.0,-9.0,2.0,art,1
98.28,2.0,68.0,30.28,1.0,-23.0,4.0,furniture_living_room,0
49.09,2.0,40.8,8.29,1.0,-6.0,4.0,construction_tools_safety,0
85.79,1.0,56.99,28.8,1.0,-9.0,1.0,bed_bath_table,1
35.09,3.0,19.99,15.1,1.0,-34.0,5.0,fixed_telephony,0
41.43,1.0,26.33,15.1,1.0,-12.0,5.0,sports_leisure,0
93.59,1.0,67.99,25.6,1.0,11.0,5.0,auto,1
132.49,6.0,123.47,9.02,1.0,-3.0,4.0,health_beauty,0
161.84,4.0,143.99,17.85,1.0,-3.0,3.0,sports_leisure,0
35.69,1.0,18.9,16.79,1.0,-13.0,5.0,electronics,0
175.1,1.0,120.0,55.1,1.0,-15.0,4.0,health_beauty,0
13.39,1.0,6.0,7.39,1.0,-14.0,4.0,health_beauty,0
88.26,1.0,51.8,36.46,2.0,-1.0,5.0,auto,0
108.51,2.0,99.0,9.51,1.0,-12.0,4.0,computers_accessories,0
47.74,1.0,32.64,15.1,1.0,-17.0,5.0,pet_shop,0
134.38,1.0,0.0,0.0,0.0,0.0,1.0,0,1
99.8,1.0,69.9,29.9,1.0,-1.0,2.0,furniture_decor,1
89.36,1.0,69.9,19.46,1.0,-25.0,1.0,toys,1
46.93,2.0,28.7,18.23,1.0,-8.0,4.0,fashion_bags_accessories,0
176.60999999999999,1.0,129.0,47.61,1.0,0.0,1.0,office_furniture,1
155.29,2.0,140.0,15.29,1.0,-13.0,4.0,health_beauty,0
54.1,4.0,37.99,16.11,1.0,-15.0,1.0,bed_bath_table,1
319.99,5.0,299.99,20.0,1.0,-22.0,5.0,toys,0
60.22,1.0,44.99,15.23,1.0,-4.0,4.0,furniture_decor,0
105.37,1.0,89.99,15.38,1.0,-9.0,5.0,home_appliances_2,0
76.65,7.0,58.99,17.66,1.0,-13.0,5.0,health_beauty,0
79.15,3.0,45.0,34.15,1.0,-14.0,3.0,consoles_games,0
88.08,3.0,75.0,13.08,1.0,-7.0,4.0,auto,0
74.63,1.0,59.9,14.73,1.0,-6.0,5.0,cine_photo,0
46.78,1.0,29.99,16.79,1.0,-8.0,1.0,telephony,1
854.89,6.0,798.0,56.89,1.0,-14.0,5.0,pet_shop,0
